customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_active_segment,X1,customer_category
csid_17,25.93394322929994,5.838332692444861,0.04002049835124839,-0.040616685584397544,0.35084079843083765,3.925625990273582,4.584636436150038,21.71499337553839,B,BA,0
csid_18,20.885756102555952,4.432001011802514,0.12490499088450392,,0.37441998185437436,4.917949609622378,3.514574543293903,9.332658748541261,C,BA,0
csid_19,21.416464069597815,7.141112551577155,-0.015681375664994588,-0.0682048301207346,0.8754768171964444,7.681883903082154,3.000827890217964,2.4221783402151456,C,F,0
csid_20,12.297850448791122,4.1285257613973325,0.4720052676123082,0.7253842681541884,5.581854589149892,7.9969842339953985,2.0648062792498934,0.9425541788237993,B,F,1
csid_21,17.012508854194625,4.78278118151315,0.18012205454321298,-0.003636161573802782,0.9234969559748124,5.089259565307321,2.492780564282704,6.750374413269344,B,F,0
csid_22,12.448532915559039,5.1822469133683775,0.04704247603749658,0.07238443025218384,0.5436615958550509,4.055774563169065,2.372085844636581,13.04577787050755,C,BA,0
csid_23,24.297279951688914,5.711134644448018,0.1062473431446881,0.1985078053683809,0.2518588720394671,3.561092471324619,4.585938248058506,27.23237728069027,B,BA,0
csid_24,25.832219460384476,8.571171299703593,0.07473611404591192,-0.07398301043892674,0.9643999808802467,6.033987993303887,2.2204523666923195,5.620820934577849,C,BA,0
csid_25,23.890041975074553,5.112091511600749,0.12695471784710605,-0.02866749489037837,0.3020158775306519,4.265797982892005,3.932840063573363,8.759480505632965,C,BA,0
csid_26,20.77116146216147,8.4260757947557,0.08546410782657905,-0.017075408437130995,1.6514203725409105,7.860429285217842,2.7761626068939735,2.8765703040919903,C,BA,0
csid_27,25.614756002860663,5.820362565442432,0.048433289508321334,0.0028962821170713028,0.37580635139687324,3.3733782892703825,3.4157945536638548,28.201176947424496,B,A,0
csid_28,20.335112726160713,9.204977695217526,-0.0007589496420494793,-0.11555543593147247,0.4860673097411333,4.1022598015741165,4.35556731322138,17.072315415438567,B,BA,0
csid_29,14.539531375165478,3.252078601118562,0.060398745395976956,-0.023420178617987623,0.5073740552550625,4.151985090519521,3.8248452457030853,23.005666501065452,B,BA,0
csid_30,16.161022413610574,5.060338409453627,0.06895320132670453,0.039036214117251625,0.2433389607448214,4.51156267778753,5.083201632681615,41.289141812438906,B,AA,0
csid_31,22.91615548931327,6.067534377303057,0.029419464112101956,0.16205745879512312,0.1849809011114531,4.492461364215286,4.858139934333252,45.5011992247551,C,AA,0
csid_32,22.511707268023567,6.295820655330225,0.1442714353389332,0.17755223319405608,0.05891336347583948,4.027358683507791,4.512894847062883,82.96168884984625,B,AA,0
csid_33,26.10207922796429,5.8462104100786405,-0.014364676925775198,-0.037868715634585645,0.5097790882723156,4.011510717029447,3.318529242433724,12.855948686014603,C,BA,0
csid_34,17.2591723655689,4.047061799527367,-0.15208414030558973,-0.03275182651421148,0.7437948468726499,5.4782151345730705,3.0505399134679596,8.549192361712324,B,BA,0
csid_35,23.30428753477802,8.039376675095625,0.06033167375096652,0.005144591554079195,0.20109937066788452,4.790418473868071,4.43946786458031,11.895458665761698,C,A,0
csid_36,12.304674254294074,5.352831943173073,0.09176980810849873,-0.051198246114787495,0.38155082522751227,4.49121333189704,4.701131828994739,25.00190740985215,B,A,0
csid_37,13.804068050926004,8.720698285897997,-0.04448379194869867,-0.04650926037771661,0.6505002340584625,3.7008544225040376,3.4495820677851485,17.028164113787362,B,BA,0
csid_38,11.513064713963846,4.697622048758395,0.09991666509955142,0.21490212156413657,0.4201973924701538,4.868967733964203,2.2371497085770313,6.910310459680934,C,BA,0
csid_39,27.457429233410792,3.4554768977044867,0.15510244057888367,0.36493047596273714,0.28968395841468,3.3688983809521176,4.662528339031872,38.64112608671687,C,AA,0
csid_40,15.126024210876338,7.494520982682076,-0.03693747421827968,0.022587866764966952,0.5732617832822955,3.8654927860024886,3.6640029364375706,30.03920309941231,B,AA,0
csid_41,16.797504647259306,4.2413239908912805,-0.011823979736375865,-0.042284411919951054,0.3196133484485274,5.085756650210154,3.9003558709051793,9.328258567560843,C,F,0
csid_42,29.2060413530186,6.397658608621958,0.06193242625075317,-0.002087849824719906,0.6091506429715341,4.810619743919167,2.8889472459610377,7.53466518788226,B,BA,0
csid_43,19.812573652059733,5.78846040202064,0.08140364641016377,0.08475546063753366,0.16464358805241136,4.26569090213469,4.355577597741103,26.697315011225825,C,BA,1
csid_44,14.75280289765023,8.061954513432156,0.06667115409165579,-0.06952891279923758,0.3859553679177138,4.751494155588024,3.0522425310396093,11.072733065464732,B,A,0
csid_45,22.29224928561984,4.819431853923106,0.04589064048650947,-0.045755080080399566,0.16892884805559363,4.16937561419191,4.573044823689947,27.210338507759,B,A,0
csid_46,22.38950486020754,6.879726141377786,0.15525251700360412,0.06006838083214222,0.3209704142888004,4.334019580078122,3.9394900550255274,12.858631646563797,C,BA,0
csid_47,24.372700978923096,5.845718317228256,0.12316069647232093,0.25893363812272396,0.15556285092549285,3.5839327066236413,2.845000122566049,28.703148030396726,B,BA,0
csid_48,15.619534237674326,6.183799681547351,0.13426936744882736,0.10398343799863559,0.15721029766566713,3.8906067948846084,4.699774876843573,52.369205371238486,C,AA,0
csid_49,23.48857958643846,6.390688650807832,0.007673334460156689,-0.08513542317401782,0.7213841225958131,6.845601908421816,2.93398545755863,6.672064225457919,B,F,0
csid_50,27.928915761675583,4.299254282970359,0.03836073947179147,-0.022382910445414628,0.22841191500861485,5.002623189016697,3.265678207002334,16.983330821512002,C,BA,0
csid_51,25.31394955078433,7.869618049043707,-0.0669064711647715,-0.08933705281704489,0.17334662161121606,4.941768501969429,4.002620309637655,43.66446174757846,C,AA,0
csid_52,15.856681176872913,3.6440051479783238,0.13720980651538142,0.1642911970828326,0.834869907820172,5.968842199605126,3.471252530176501,4.656898223186822,C,BA,0
csid_53,17.602612544831306,4.748102640393779,0.1191028751090105,0.15600954951873483,0.34441936306988835,4.842809494324492,3.643846597429058,9.065320919427801,C,BA,0
csid_54,14.852647742376655,6.051917199135493,0.06609852912829414,0.08927795583220617,0.11035033636323997,3.7466670445630266,5.064032589699549,43.34065930047418,B,AA,0
csid_55,29.358387058143375,6.275129943160207,-0.021420550803744966,-0.04496488943573396,0.12546613335144471,3.369534159497717,3.8845666989145236,95.07156246930936,B,AA,0
csid_56,28.550713760256542,4.583295173220037,0.057185551988104884,-0.09295592511125306,0.605254606212784,4.215779576466051,3.689190498756284,13.071587976009804,C,A,0
csid_57,12.929755182761637,6.86100713389981,0.13677916351441652,0.015008085250497148,0.3916815689767698,4.4922728338824145,3.274645927004222,23.053726201617785,B,BA,0
csid_58,11.163508657070537,6.805222391113956,0.07497919175136578,0.0679917375045987,0.12566141474378847,4.193306819031809,3.9954776806396923,29.270816189687505,C,A,0
csid_59,14.790863270845348,5.652897141245914,0.07230746495706364,-0.078474000625408,0.6669332103293243,4.437859509945495,3.5881867087423385,7.762341831002294,C,BA,0
csid_60,33.839599998030224,3.714019970289362,0.013252319420727717,-0.07551557744436677,0.36081895336276004,3.6521542079589757,5.370564223156373,49.84698532512999,AA,AA,0
csid_61,16.21182648997036,1.8892844690630284,0.19109247998781131,0.5109136987560701,1.0055529374654715,5.35861991911137,3.13364534950038,12.18799787289282,B,A,0
csid_62,7.073644518020586,2.2228976211173936,1.8681791733815323,6.076476335563353,13.97269572455387,7.978076920715999,2.253697996005077,0.1360400891009959,C,BA,1
csid_63,21.992154068329718,5.555492142686644,0.022081459279829744,-0.06668378669127635,4.657878203251472,9.745145995509073,2.3508562655123115,1.5117625985003955,C,BA,0
csid_64,24.53558456349367,6.0761699768961135,0.13837372962767433,0.08659551866377745,0.32957739101062755,4.774387993021682,3.3314064113050197,13.636195072686682,B,BA,0
csid_65,27.898345176820065,9.680157325331923,0.0455340775136569,-0.1457383770939006,0.24054856834279342,3.7827989978922525,5.333712402508768,48.02535570700902,B,AA,0
csid_66,21.26800453194418,6.8720203776306334,0.05056864157488727,-0.01627093138298108,0.18275527104580275,4.7418831370839465,4.574081689996894,33.4359721770348,C,AA,0
csid_67,33.08847623280929,5.604979065801516,-0.05338093888193148,-0.032291889052415146,0.47279417276619884,4.729263425227993,3.110809281220396,9.457550204059944,AA,F,0
csid_68,11.139811623799769,3.4746231301020982,0.12443624658290943,0.16404149216908415,1.2722414468373566,6.412597328236045,3.530211853857618,6.404694449183576,B,F,0
csid_69,29.486780238446094,9.16420857958351,0.04754735402205934,-0.06999745192219184,0.9665207456274115,6.299411254811222,2.3132105620514203,11.515153487543177,C,A,0
csid_70,23.202477675971807,4.117155218575607,-0.026679153614264876,0.02141370637402743,0.14010652079559532,3.97418649256965,4.452063997806006,57.83881193264057,B,AA,0
csid_71,20.40790278826914,3.4912241164249593,0.1500627453239454,0.04644699988098216,0.45414158167406354,4.040273157572793,3.469190551387516,19.521568998688064,B,A,0
csid_72,24.694382985307772,5.643649126368329,0.0037623546048151943,-0.07031679566512673,0.7068946671738863,4.9458939341577945,3.2968541177363067,18.06244138987166,B,A,0
csid_73,20.167406861665327,7.541509239485691,-0.003873574694014597,-0.07951183259513243,0.4198961510828477,5.44876658249793,3.5506542765305156,15.498203160388515,B,BA,0
csid_74,18.723588571953094,3.7630860861914623,-0.05826276735784029,-0.0012983662931981988,0.897047571696925,4.3921269823801,2.744622284629955,4.592394497351494,C,BA,0
csid_75,21.93313951427306,4.207095077933879,0.03697625127290649,0.0777001590085408,2.9313116237347656,7.774009779173333,2.3917188472146393,2.3465843077773236,C,BA,0
csid_76,15.141308144972193,3.7857381553040055,-0.06582618029914633,0.08759340712261643,0.22757268006405068,4.926770977175307,2.8147515314314573,25.514127794113104,C,A,0
csid_77,21.117434893019436,4.455536518449425,0.0047225042522413985,-0.030274571339211874,1.461811183437223,7.4006364706753125,1.8814230729237373,3.2743694697055026,C,F,0
csid_78,25.275768678254252,5.385552209306031,0.03664864570869555,-0.08835710046252374,0.8156385032676138,4.444147890204644,2.7881948970418815,11.640802160517387,B,BA,0
csid_79,24.8608846480575,6.811390331032795,0.20939106265330723,0.18466204695747612,0.39178503243995455,4.370453861595212,3.619911145383039,25.63461726725956,C,A,0
csid_80,24.910875137042275,9.63863573466444,-0.0050702161785431575,-0.1295432007550101,0.9247533997473995,4.999849633872268,2.3657457537681843,6.402736740985372,C,F,0
csid_81,16.43749396350414,4.248051404951851,0.06212891066217537,0.01932443711360977,0.5111560916665472,4.786558754508751,2.510088385418271,6.941313300973999,C,BA,0
csid_82,36.76937916391781,4.753905438032935,-0.03586851188852896,-0.04953264963002648,0.35754398422307626,3.7512547136481222,3.996685278690178,46.480577179905545,A,AA,0
csid_83,23.4136148506211,7.215965765109216,0.07484802452746267,-0.03627778671880957,0.48118976976404493,6.731784922257107,2.717488720975038,7.194018901273669,C,BA,0
csid_84,21.43930712823194,4.404300667806425,0.23419427459860115,0.13230126084800323,0.2781417287062127,3.785611415711731,4.148161196180957,37.908975045944146,B,AA,0
csid_85,16.160660792870786,7.432592374426154,0.026226778685686743,-0.007806098694642263,0.26979401034770295,4.778812428732618,3.450789867720511,9.011376494789026,C,BA,0
csid_86,14.54027053019417,6.615426780100376,0.010725627512126506,0.014537523074316733,0.36194723154073755,5.56756700277038,3.939550073390749,8.977178314603616,C,BA,0
csid_87,9.836455223326004,8.522643289789443,0.34166031202175956,0.1451465382442465,1.584482537532999,9.141202840603308,1.8973269077774286,1.435271700180882,C,F,0
csid_88,15.97120849783453,4.346761028441967,0.04143118554170289,0.1908534430113135,0.43880092569508455,4.217992295409016,3.2590672778825702,18.314457536164916,B,A,0
csid_89,24.594639464878657,4.484701750539418,0.17239939578223207,0.07365046956773638,0.319883930990492,4.129370015274025,3.036476471239981,20.62108235842485,C,BA,0
csid_90,11.000656781592973,9.360710942091771,-0.016322347048356584,-0.05534110068882391,0.5845836959201364,4.048692779623193,2.474740178807713,11.903514918755308,B,A,0
csid_91,24.816761432910106,3.5240231106939444,0.13877877595453528,0.1317092516081651,0.5468963617004962,4.732212898149868,3.4146671718026838,7.862973255303942,C,F,0
csid_92,21.827991905609498,2.24184186234943,0.1563249473426682,0.1972165488542176,0.47612019737849404,4.357192204882277,3.7782320124118964,16.629133689383266,C,A,0
csid_93,5.074714383268865,3.232824684840491,1.9350499006767397,6.089134569317937,12.965956496487225,9.922563151490946,1.9476471460071931,-0.1841212923970126,C,F,1
csid_94,16.20803805237103,4.866525955593298,0.3499389587326648,0.8956634665156944,0.7412259606249146,7.242971740013141,2.396141352099637,3.793961526092595,C,F,1
csid_95,27.486292143151392,3.396312339710411,0.014656133023618123,-0.0477115687055228,8.017363580421556,14.406889707392526,1.6576792392109096,-0.27716783906945874,B,BA,0
csid_96,18.879362963715277,8.711360354711168,0.021482543212659324,-0.01555055621250119,0.19737544448783992,3.4837235436292135,6.3684885663127,50.495094867167964,C,AA,0
csid_97,13.076894406760276,2.7519222826413485,0.33919986263480434,1.0432361663238403,0.49002385739601595,4.044275111697055,3.908498466752441,7.273622955261134,B,BA,0
csid_98,15.04156279179218,6.860828278958804,0.016691480764514315,0.08610372695093721,0.7205414842945436,5.459604208124724,3.419457626492485,8.216917039671394,C,F,0
csid_99,13.258355383805652,5.829771989463313,0.194586765867164,0.11374987088310184,0.5292431193296983,4.275418779244777,2.595074280563795,9.829033976027324,B,BA,0
csid_100,11.79434959923373,4.684975745634695,0.1355389498979816,0.07656088994333644,0.32189344820381527,4.322120560033812,3.493032986382759,31.847448855822226,B,AA,0
csid_101,19.17893307219891,5.304517041591266,0.11392758967566509,0.09964736365933403,4.6132207306652315,12.553296546738373,1.8438340635549386,0.09396771370640121,B,F,1
csid_102,21.873680171367123,5.630486001708167,0.10818327312273653,0.10088077896418084,1.1046991914744686,7.46788787200317,2.1938640298504244,2.945444183525108,C,F,0
csid_103,25.776126248839244,7.8721421518342325,0.10218816638885848,0.053888612632996165,0.5218928942619465,4.698588392482097,3.099406127258323,24.205824494796378,B,A,0
csid_104,10.675671800855902,3.6094697449483855,0.011515009937609457,0.07401333797138339,0.3149565493563115,,3.393374237127494,15.997737267542039,C,A,0
csid_105,17.2685761544097,5.0326675184242475,0.17967872774835583,0.16842765109646105,0.4962835813438346,4.5081443494474716,3.5016933251697044,13.438693152368485,B,BA,0
csid_106,17.27927860697952,5.7909607745694025,0.023853812899633304,-0.03589087106932904,0.414820798112469,3.363702610814811,4.119027545898621,39.872000201660086,B,AA,0
csid_107,20.084993131535597,3.7074866947188303,0.06678217394494991,0.038121388941056586,0.5902452293949708,4.860339061240225,3.1886900483610225,14.743372498676168,B,BA,0
csid_108,16.73679411647686,3.2187685036263307,0.2791174564772251,0.5232434701862113,0.23765546890870334,4.5470036691557105,4.480183525319086,34.04829847829669,B,AA,0
csid_109,22.5140620804503,6.610602527798194,-0.09156244553841326,-0.0472031510994283,0.7842067449693392,5.31344240212141,2.8057464084295693,10.428180960022468,C,A,0
csid_110,34.572554033767915,4.217302047965513,0.018885586904042895,0.1559888029608564,0.2821357960251614,,3.8846449502059284,15.41451334513507,AA,A,0
csid_111,6.769723550657521,1.3597939923622455,1.4021095585490766,5.339938833979178,4.507312399364971,10.370829520251226,1.8060406951699017,0.28652132636417027,C,BA,1
csid_112,26.780630726152317,6.226686417921325,0.003988971000035945,0.05979394179552521,0.6643567489718429,4.521223921488591,2.624425285994343,8.556340801239635,C,BA,0
csid_113,29.488819528024408,5.314622679773038,0.07602183457907681,-0.04032050664180916,0.47865832094591887,6.06557452744854,2.3786407493562214,6.643283644256926,C,F,0
csid_114,33.688191129728196,4.079213454407936,-0.03026851572892877,-0.0014983937960354942,0.508913421667906,6.06210353828695,2.9875311423477955,8.182980989977555,AA,BA,0
csid_115,27.196677168878676,4.707684151826531,0.03610566680865973,-0.01705787973353489,1.1061983340859667,5.312030209799174,2.25598974554797,5.802771225432438,C,F,0
csid_116,16.46740316760575,4.794837476413713,0.07048292774719316,0.08240728593990915,0.14446739198095682,3.61220025406305,4.112782654489789,26.769174267067108,B,A,0
csid_117,12.996756483684525,4.679958449616563,0.125901293355719,0.038284458114656125,0.38937247240232703,4.343972130524662,3.0011300468510864,18.063941972706008,B,A,0
csid_118,10.367535280383665,6.91238887382128,0.0999163312666446,0.12095198535074954,0.6944233186621908,5.77105314988715,3.2061669124615184,3.451669624834558,B,F,0
csid_119,27.47561368673977,6.46999005096503,-0.06487704845782352,-0.0644028009212794,2.030106098651907,7.170792533197142,2.3937871063157887,2.1520475801912866,C,F,0
csid_120,20.97187578955601,2.2635070000464195,0.226629251294075,0.3583534218985513,0.6335888046695004,4.683542516526129,3.7339724716172107,17.763840027838633,B,BA,0
csid_121,16.518427831764818,3.421276846732769,0.11526508882690838,0.15051320746389912,0.3291255206962043,4.181191422221612,3.611485549592883,17.698722030955437,C,A,0
csid_122,24.78811167962074,5.344441102904676,0.08411041129472109,0.2274350942913137,0.37678898511159137,5.560420334510113,4.281245955135379,18.50674686315196,B,A,0
csid_123,9.552306100401488,3.8059793052541657,0.19173820026449803,0.32013376493341056,0.23002126389101588,4.000724172749247,3.345105625339797,22.16177861549184,C,A,0
csid_124,34.90325208252495,4.13149941135264,-0.060555115962153586,-0.01768084517015562,0.6936763001090971,5.860803904239482,2.387014005744253,9.539692151817876,AA,F,0
csid_125,11.790159368532093,3.4777473691786716,0.2395851304439067,0.5200186012173573,0.3833677393446419,5.451546516866937,3.3064248671392322,18.723983522977747,B,BA,0
csid_126,10.335753706973989,4.459608137496102,0.22639420790695994,0.20962388550393618,0.38059518722320806,4.519515523584662,3.378701937997363,30.034253864637225,B,AA,0
csid_127,16.416942637627987,4.434379844836581,0.13758334938393327,0.17761883333687173,0.16317632014217506,4.518045151058666,4.964491492287401,40.36928019400814,C,AA,0
csid_128,17.13356059961648,4.263575424864614,0.230925874615588,0.12550952893897055,0.2608897753181908,3.4161842368615387,3.7737352347393593,44.9549805902664,C,AA,0
csid_129,19.068313252390354,6.615351019351288,0.03352383543525076,0.05489081755095613,0.5348825998565105,4.999484332230553,3.1064411846556856,13.93033388489443,B,A,0
csid_130,23.34093387177317,6.135665871177555,0.012132408622918445,-0.07428295865427875,0.41199509038116783,4.301269602636255,4.4082766009356655,23.649937655321494,C,BA,0
csid_131,15.060289276794787,5.499132840450716,0.17843056783553507,0.5002132081144787,1.3102138712318778,5.338399777806057,2.5580304424804017,5.0394794238636145,B,BA,0
csid_132,11.069500945314726,6.6625464393177545,0.09867243293307412,0.16258845697980207,0.19745715603869088,3.8472990565323597,3.629207180062278,29.745641652054733,C,A,0
csid_133,4.3722510398015135,0.8016286383981326,2.0780358154813947,5.907360328938727,6.271340880425372,12.982745509045186,1.7543680479926327,0.1467357511086889,C,F,1
csid_134,21.60848370740394,6.938642606986333,0.21400499031556516,,0.28992642393262774,4.09887852898682,3.8917663537898948,26.561293282837976,C,A,0
csid_135,20.760114708093184,7.069928772334411,0.015513269677174285,-0.16329488457137437,13.615126689298073,9.914498050604145,1.6880575242726568,-0.19029807690705766,B,BA,0
csid_136,28.154377819030202,5.166890252776682,-0.1551810261418299,0.08830152639743576,0.47231991017865543,4.4430062045911,2.9507668046390476,12.475478178588647,B,A,0
csid_137,18.46219932261261,4.923540512256775,0.02097745053811519,-0.02210476269530365,0.4793079714554309,4.345509258008629,3.1644291666354567,32.36886683102942,B,AA,0
csid_138,11.843463914618539,5.710555728186897,0.10314345147079411,0.19404349963277523,1.056817606350285,5.905902800784142,2.350988826667597,5.543989692853656,C,BA,0
csid_139,11.318635480516638,5.042846433246237,0.07412665871326066,0.05707702316170965,0.33838908540517415,4.613301689940581,3.2039538836917973,10.77628371179041,C,A,0
csid_140,24.069853328087465,4.927747358753043,-0.07800063983935265,0.02442551227578206,0.23764670318013834,4.401250630297174,4.144999511643793,37.95096486337347,C,AA,0
csid_141,28.289361732150667,7.1317418951407685,-0.06280061743321638,0.003588220175934891,0.357379961085494,4.194842345812218,2.3211713727918375,9.089844047391216,C,BA,0
csid_142,27.887562697622037,5.592600259488935,-0.04779744117051632,-0.056734792900437134,0.2599853623535809,4.477995296470902,4.55123994391864,16.447566916250775,C,A,0
csid_143,26.082727084650546,4.031380986974018,0.1147752891584487,-0.00995301761136032,0.5544126583495833,5.375781169972537,3.199719281933463,11.90010836124554,C,A,0
csid_144,11.070753402565979,4.992775289462045,0.06386796477668158,-0.05657109044185358,0.31243130455663265,3.635647793462777,3.9770804887154023,12.218562606822891,B,BA,0
csid_145,25.171735546413313,8.392304203733772,0.034871706321911874,-0.04865975408110541,0.369718175835568,4.150265536576826,4.2018660918137645,12.995478734999173,B,A,0
csid_146,8.870876565770583,4.953946709818026,0.8520613702668903,1.3194909965296768,30.21938240316026,10.350775066043061,1.3603448250591637,0.47932770842063943,C,BA,1
csid_147,3.974070640094361,2.037900079242394,1.5052854300374914,4.205722531236381,46.70299502159099,12.821707127796861,0.7212757880625573,0.08228963424888944,C,F,1
csid_148,23.31820379871585,7.379796505524039,-0.015924460323167536,-0.07841664821386621,0.7636082204279643,5.8851972973237,2.893271393003803,11.562131551130173,B,BA,0
csid_149,13.205501462684596,3.708339149337063,-0.0005663701544960843,-0.04758825543265435,1.022278538284375,5.434031004002631,2.9210487292127043,8.051593952322767,C,F,0
csid_150,12.073059049173752,5.736124799998716,-0.0662705800160739,0.05185531275804957,0.3654171775934815,4.349148756624059,2.8898073907065838,28.39962629138021,C,BA,0
csid_151,24.283817387826748,4.607039113872703,0.07141732569748697,0.19050521833855136,0.2363700335980653,5.815527371062643,3.593240371365741,16.40394347712735,B,BA,0
csid_152,26.518144986770945,3.126358579823063,0.1306128468325811,0.048093376807587525,0.25124035685153495,4.074649360542084,3.6620558127730685,22.38727956507326,B,BA,0
csid_153,34.04214156174271,6.711035598974987,-0.07768374599309234,0.05922729231260557,0.3015287126936476,3.9708722824830467,5.098998737073543,36.343681102048045,A,AA,0
csid_154,23.950273528219167,8.398815485062327,0.0674167873585188,-0.035619159772909595,0.6472530410940986,4.801358419139918,4.191227290377861,12.555098240602138,B,BA,0
csid_155,21.166182763914595,4.5397889084727305,0.20234825003409185,0.2536631898688559,0.2744624483700902,4.659066056686928,3.753570133883421,25.83581257663774,B,BA,0
csid_156,16.96302084868839,8.301365928673132,0.031445963185270924,-0.1644226585928159,2.8608134996047334,8.322853851485128,1.6862893364556593,1.1264894741771767,B,F,0
csid_157,14.673753824847749,4.839635781339958,0.0948620955004028,0.017452928911317247,0.07326697410504601,3.538429813517704,5.541664248399272,37.678224658750864,B,AA,0
csid_158,9.164678213642729,4.117538368256243,0.2454543972614694,0.13703661089364438,0.24935585479811526,5.252006176122022,2.7525903382853967,31.792378036693542,C,AA,0
csid_159,20.760199745316992,3.125866595878059,0.1278701236919698,0.20431448367679006,0.31286567984205593,4.1745788286096195,4.154728133966246,34.7864651402512,B,AA,0
csid_160,25.43960400017595,6.7981111407552115,-0.0024133173264726418,-0.0851376469049092,0.800370906396547,5.198644492776072,2.869915671874409,7.0325678852365625,C,F,0
csid_161,18.412915389989212,6.973264023047625,0.21027742527779364,0.2107167981172652,0.26606864691725574,4.540154070311521,4.507440545769718,18.968545633328965,C,A,0
csid_162,27.180704071993187,5.0445449738100665,-0.04133052363406794,-0.06264409467724426,5.6691020725088945,12.69079440244392,1.5612088372553343,0.6956158651087884,B,BA,0
csid_163,18.81024835561265,4.849838564619566,0.04191670724024051,0.03798880315608043,0.6589611228104674,4.828546362841878,3.7855697800450914,5.910034514537973,B,F,0
csid_164,10.56875104357673,3.7508008950133394,0.13923860752697909,0.2449753021647559,0.7067902090258311,5.10711481845333,3.4960089729886614,8.422719047043456,B,F,0
csid_165,34.67880837548618,5.298456842274069,0.041966066023091234,0.06459206873968712,0.4440636699866216,4.697175093766004,3.925928009542955,18.673487824925857,A,A,0
csid_166,15.70726215223145,4.43733480228628,0.18974775559485235,0.28302112053998374,0.7042470029749773,4.055181114709669,3.0687404363306188,16.799151574070052,C,BA,0
csid_167,19.387891900673953,6.92188786269986,0.009282477038166015,-0.11088051229471375,0.5603644351276987,4.57335898031123,3.774175239561103,11.415835018083884,C,A,0
csid_168,27.65906350365148,5.693123936527722,-0.02346486060216863,0.07809594084740597,0.20578076454373936,4.768997311073141,4.214700937002666,18.058987341499094,C,A,0
csid_169,19.547505574379638,5.005846066722282,0.16799210056580974,0.23632439992268386,0.46931604072600763,4.0390965580241645,3.743486168313033,9.045830612520692,B,F,0
csid_170,12.500492840172999,7.979902049266471,-0.04369269303964756,-0.15191341072804068,0.35207795127438457,5.296716597538631,2.8905713531108237,21.432145789959332,C,BA,0
csid_171,24.295497205077165,4.460231430715985,0.12796148378129343,0.22023703041772752,0.2902465700892392,4.095643120796339,3.212169485496978,15.179145058055797,C,A,0
csid_172,31.602341169598642,8.550442088196492,-0.014427770896864022,-0.04279296510279256,1.569509236866498,7.623175994824008,2.021756720075035,2.857367267509391,A,F,0
csid_173,26.915047946068107,3.7637701073412373,-0.05329333564231389,0.044950022545576555,0.9217206952556111,4.947822503232009,3.2776915299474494,11.886612170984975,C,BA,0
